index_ndx,bathroom_label,bathrooms,bed_label,bedroom_label,bedrooms,beds,city,guest_label,id,is_new_listing,is_superhost,lat,lng,localized_city,person_capacity,property_type_id,room_and_property_type,room_type_category,room_type,space_type,tier_id,public_address,min_nights,max_nights,monthly_price_factor,rate_type,weekly_price_factor,rate_amount,rate_with_service_fee_amount,user_first_name,user_id,user_is_superhost,rawdata_file
46,1 bath,1.0,2 beds,Studio,0,2,Frisco,3 guests,32292875,False,False,39.57478,-106.10963000000001,Frisco,3,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Frisco, CO, United States",1,1125,0.92,nightly,0.97,100.0,100.0, ,34475953,False,airbnb_rawdata_frisco_20200303.json
25,1 bath,1.0,1 bed,1 bedroom,1,1,Frisco,2 guests,32323586,False,True,39.58705,-106.09858,Frisco,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",2,1125,0.8,nightly,0.9,175.0,175.0, ,88797677,True,airbnb_rawdata_frisco_20200303.json
16,1 bath,1.0,1 bed,1 bedroom,1,1,Copper Mountain,4 guests,32443213,False,True,39.500640000000004,-106.15073999999998,Copper Mountain,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Copper Mountain, CO, United States",2,1125,0.9,nightly,1.0,75.0,75.0, ,9796891,True,airbnb_rawdata_coppermountain_20200304.json
11,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,32471385,False,False,39.607820000000004,-105.94774,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,67.0,67.0, ,28055699,False,airbnb_rawdata_montezuma_20200229.json
15,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,32636296,False,True,39.61957,-106.09204,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,14,1.0,nightly,0.9,60.0,60.0, ,9331479,True,airbnb_rawdata_wildernest_20200301.json
36,1 private bath,1.0,1 bed,1 bedroom,1,1,Breckenridge,2 guests,32637340,False,True,39.44003,-106.04226000000001,Breckenridge,2,4,Private room in cabin,private_room,Private room,Private room,0,"Breckenridge, CO, United States",3,7,1.0,nightly,1.0,90.0,90.0, ,245373686,True,airbnb_rawdata_blueriver_20200301.json
20,1 bath,1.0,2 beds,1 bedroom,1,2,Frisco,4 guests,32739593,False,True,39.57192,-106.09403999999999,Frisco,4,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Frisco, CO, United States",2,60,0.9,nightly,0.9,134.0,134.0, ,197368,True,airbnb_rawdata_frisco_20200301.json
13,3.5 baths,3.5,6 beds,5 bedrooms,5,6,Dillon,14 guests,32744163,False,False,39.59754,-106.00608000000001,Dillon,14,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",1,30,1.0,nightly,1.0,99.0,99.0, ,246234168,False,airbnb_rawdata_summitcove_20200227.json
22,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,32860113,False,True,39.61847,-106.10651000000001,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,21,1.0,nightly,0.9,75.0,75.0, ,52946340,True,airbnb_rawdata_wildernest_20200227.json
11,1 bath,1.0,1 bed,Studio,0,1,Keystone,2 guests,32868558,False,True,39.63055,-106.04335,Keystone,2,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,14,1.0,nightly,1.0,70.0,70.0, ,189958955,True,airbnb_rawdata_dillon_20200304.json
39,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,3 guests,32973811,False,True,39.62958,-106.04291,Dillon,3,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,1125,0.92,nightly,0.96,40.0,40.0, ,97153287,True,airbnb_rawdata_silverthorne_20200229.json
12,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,3 guests,32984598,False,True,39.60246,-106.00777,Dillon,3,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,31,0.7,nightly,0.88,80.0,80.0, ,248243974,True,airbnb_rawdata_summitcove_20200227.json
7,1 bath,1.0,2 beds,Studio,0,2,Dillon,2 guests,33073099,False,True,39.590140000000005,-106.00823000000001,Dillon,2,53,Entire guest suite,entire_home,Entire home/apt,Entire guest suite,0,"Dillon, CO, United States",2,1125,0.75,nightly,0.9,110.0,110.0, ,248905236,True,airbnb_rawdata_summitcove_20200303.json
18,2 baths,2.0,4 beds,3 bedrooms,3,4,Breckenridge,7 guests,33391907,False,True,39.4394,-106.04194,Breckenridge,7,4,Entire cabin,entire_home,Entire home/apt,Entire cabin,0,"Breckenridge, CO, United States",1,1125,1.0,nightly,1.0,149.0,149.0, ,251556732,True,airbnb_rawdata_blueriver_20200301.json
16,1 private bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,33494023,False,True,39.61722,-106.08326000000001,Silverthorne,2,36,Private room in townhouse,private_room,Private room,Private room,0,"Silverthorne, CO, United States",1,1125,0.85,nightly,0.9,70.0,70.0, ,8215047,True,airbnb_rawdata_silverthorne_20200302.json
47,3.5 baths,3.5,5 beds,4 bedrooms,4,5,Blue River,13 guests,33531009,False,False,39.426120000000004,-106.04356999999999,Blue River,13,11,Entire villa,entire_home,Entire home/apt,Entire villa,0,"Blue River, CO, United States",1,120,0.95,nightly,1.0,129.0,129.0, ,1604699,False,airbnb_rawdata_blueriver_20200229.json
48,2 baths,2.0,2 beds,2 bedrooms,2,2,Dillon,6 guests,33551485,False,True,39.60835,-105.94503999999999,Dillon,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,1125,0.9,nightly,0.95,59.0,59.0, ,233935182,True,airbnb_rawdata_montezuma_20200303.json
40,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,3 guests,33762200,False,True,39.62984,-106.04311000000001,Dillon,3,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,1125,0.92,nightly,0.96,40.0,40.0, ,97153287,True,airbnb_rawdata_silverthorne_20200302.json
48,2 baths,2.0,4 beds,4 bedrooms,4,4,Dillon,8 guests,33778028,False,True,39.599470000000004,-106.0085,Dillon,8,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",2,14,1.0,nightly,0.9,190.0,190.0, ,51837114,True,airbnb_rawdata_summitcove_20200304.json
32,2 baths,2.0,3 beds,2 bedrooms,2,3,Frisco,5 guests,33808863,False,True,39.575520000000004,-106.10876999999999,Frisco,5,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",2,30,1.0,nightly,1.0,76.0,76.0, ,87276131,True,airbnb_rawdata_frisco_20200227.json
49,1 bath,1.0,1 bed,1 bedroom,1,1,Frisco,4 guests,34096240,False,True,39.57524,-106.09929,Frisco,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Frisco, CO, United States",1,29,1.0,nightly,1.0,75.0,75.0, ,257475701,True,airbnb_rawdata_silverthorne_20200304.json
49,1 bath,1.0,2 beds,2 bedrooms,2,2,Dillon,4 guests,34120221,False,True,39.59223,-106.00299,Dillon,4,53,Entire guest suite,entire_home,Entire home/apt,Entire guest suite,0,"Dillon, CO, United States",1,12,0.9,nightly,0.95,109.0,109.0, ,20824465,True,airbnb_rawdata_silverthorne_20200227.json
41,1 bath,1.0,3 beds,1 bedroom,1,3,Dillon,6 guests,34335956,False,True,39.6418,-106.0392,Dillon,6,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Dillon, CO, United States",1,14,1.0,nightly,1.0,67.0,67.0, ,103731123,True,airbnb_rawdata_silverthorne_20200302.json
19,2 baths,2.0,5 beds,3 bedrooms,3,5,Blue River,9 guests,34593965,False,False,39.41683,-106.04553999999999,Blue River,9,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Blue River, CO, United States",1,1125,1.0,nightly,1.0,180.0,180.0, ,28055699,False,airbnb_rawdata_blueriver_20200303.json
49,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,4 guests,34597190,False,True,39.62806,-106.04445,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,1125,0.85,nightly,0.92,75.0,75.0, ,166896934,True,airbnb_rawdata_dillon_20200229.json
39,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,34598299,False,True,39.62823,-106.05108999999999,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,1125,0.9,nightly,0.92,114.0,114.0, ,25720587,True,airbnb_rawdata_dillon_20200227.json
28,2 baths,2.0,6 beds,2 bedrooms,2,6,Silverthorne,7 guests,34602828,False,True,39.62069,-106.08962,Silverthorne,7,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Silverthorne, CO, United States",2,90,0.8,nightly,0.88,79.0,79.0, ,17053398,True,airbnb_rawdata_wildernest_20200303.json
28,1 private bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,35024728,False,True,39.59553,-106.01964,Dillon,4,53,Private room in guest suite,private_room,Private room,Private room,0,"Dillon, CO, United States",2,30,0.75,nightly,0.88,55.0,55.0, ,412934,True,airbnb_rawdata_summitcove_20200301.json
49,1 bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,3 guests,35411651,False,False,39.6182,-106.09693,Silverthorne,3,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,1125,0.7,nightly,0.85,85.0,85.0, ,146875400,False,airbnb_rawdata_wildernest_20200303.json
35,4.5 baths,4.5,11 beds,7 bedrooms,7,11,Dillon,16+ guests,35739449,False,True,39.59552,-106.00202,Dillon,16,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",6,1125,1.0,nightly,1.0,475.0,475.0, ,58928450,True,airbnb_rawdata_summitcove_20200302.json
42,1 bath,1.0,1 bed,Studio,0,1,Dillon,2 guests,35787688,False,False,39.62655,-106.05198999999999,Dillon,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",7,7,1.0,nightly,1.0,95.0,95.0, ,74587706,False,airbnb_rawdata_dillon_20200304.json
42,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,35900664,False,True,39.60993,-105.9468,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,30,0.85,nightly,0.9,41.0,41.0, ,270027569,True,airbnb_rawdata_silverthorne_20200304.json
29,2 baths,2.0,3 beds,2 bedrooms,2,3,Silverthorne,6 guests,35995893,False,True,39.61784,-106.09862,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,31,0.9,nightly,0.92,95.0,95.0, ,25720587,True,airbnb_rawdata_wildernest_20200302.json
5,1 bath,1.0,2 beds,Studio,0,2,Frisco,4 guests,36114037,False,True,39.50125,-106.15618,Frisco,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,1125,1.0,nightly,0.95,80.0,80.0, ,271657849,True,airbnb_rawdata_coppermountain_20200304.json
45,2 baths,2.0,4 beds,3 bedrooms,3,4,Silverthorne,7 guests,36133757,False,True,39.61846,-106.09958,Silverthorne,7,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,14,1.0,nightly,0.9,106.0,106.0, ,42027569,True,airbnb_rawdata_wildernest_20200229.json
4,1 bath,1.0,0 beds,Studio,0,0,Frisco,2 guests,36604482,False,True,39.501670000000004,-106.15598999999999,Frisco,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,14,1.0,nightly,1.0,70.0,70.0, ,271657849,True,airbnb_rawdata_coppermountain_20200229.json
26,2 baths,2.0,4 beds,3 bedrooms,3,4,Silverthorne,6 guests,36627600,False,True,39.61796,-106.09688,Silverthorne,6,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Silverthorne, CO, United States",1,1125,0.9,nightly,0.95,90.0,90.0, ,275298342,True,airbnb_rawdata_wildernest_20200301.json
12,1 bath,1.0,2 beds,1 bedroom,1,2,Breckenridge,4 guests,36705420,False,False,39.40178,-106.04826000000001,Breckenridge,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Breckenridge, CO, United States",1,78,1.0,nightly,1.0,100.0,100.0, ,122110932,False,airbnb_rawdata_blueriver_20200302.json
48,1 private bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,36752386,False,False,39.63289,-106.05406,Dillon,2,2,Private room in house,private_room,Private room,Private room,0,"Dillon, CO, United States",2,30,0.9,nightly,0.9,90.0,90.0, ,8818102,False,airbnb_rawdata_dillon_20200304.json
36,1 bath,1.0,,1 bedroom,1,1,Dillon,4 guests,36766055,False,False,39.63081,-106.04444,Dillon,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Dillon, CO, United States",7,7,1.0,nightly,1.0,113.0,113.0, ,275373805,False,airbnb_rawdata_dillon_20200301.json
49,2 baths,2.0,4 beds,2 bedrooms,2,4,Dillon,4 guests,36768688,False,False,39.600390000000004,-106.00643000000001,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,28,1.0,nightly,1.0,152.0,152.0, ,188510745,False,airbnb_rawdata_summitcove_20200301.json
20,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,4 guests,36847916,False,False,39.617509999999996,-106.07666,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,0.85,nightly,0.9,99.0,99.0, ,108768443,False,airbnb_rawdata_wildernest_20200304.json
39,2.5 baths,2.5,4 beds,3 bedrooms,3,4,Blue River,6 guests,37009026,False,True,39.43212,-106.03888,Blue River,6,4,Entire cabin,entire_home,Entire home/apt,Entire cabin,0,"Blue River, CO, United States",3,1125,0.8,nightly,0.9,250.0,250.0, ,278241536,True,airbnb_rawdata_blueriver_20200227.json
27,1 bath,1.0,3 beds,1 bedroom,1,3,Keystone,6 guests,37117505,False,False,39.606120000000004,-105.94546000000001,Keystone,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,71.0,71.0, ,28055699,False,airbnb_rawdata_montezuma_20200227.json
49,1 bath,1.0,2 beds,1 bedroom,1,2,Breckenridge,4 guests,37566800,False,True,39.4782,-106.04456,Breckenridge,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Breckenridge, CO, United States",1,1125,1.0,nightly,1.0,100.0,100.0, ,29004115,True,airbnb_rawdata_breckenridge_20200303.json
47,1 bath,1.0,3 beds,2 bedrooms,2,3,Keystone,4 guests,37685124,False,False,39.60113,-105.97301999999999,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",14,1125,0.8,nightly,1.0,79.0,79.0, ,284810305,False,airbnb_rawdata_dillon_20200229.json
24,2 baths,2.0,3 beds,2 bedrooms,2,3,Frisco,6 guests,37800385,False,True,39.500609999999995,-106.1574,Frisco,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,90,0.9,nightly,0.95,99.0,99.0, ,46466878,True,airbnb_rawdata_coppermountain_20200229.json
42,2 baths,2.0,3 beds,2 bedrooms,2,3,Dillon,6 guests,37831883,False,True,39.62623,-106.04543000000001,Dillon,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,30,1.0,nightly,1.0,129.0,129.0, ,28991049,True,airbnb_rawdata_dillon_20200302.json
35,2 baths,2.0,5 beds,3 bedrooms,3,5,Breckenridge,10 guests,38022299,False,False,39.42116,-106.04436000000001,Breckenridge,10,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Breckenridge, CO, United States",2,1125,1.0,nightly,1.0,186.0,186.0, ,119488604,False,airbnb_rawdata_blueriver_20200301.json
5,2 baths,2.0,6 beds,3 bedrooms,3,6,Breckenridge,9 guests,38296967,False,True,39.438109999999995,-106.04142,Breckenridge,9,4,Entire cabin,entire_home,Entire home/apt,Entire cabin,0,"Breckenridge, CO, United States",3,30,0.65,nightly,0.85,275.0,275.0, ,48358181,True,airbnb_rawdata_blueriver_20200303.json
24,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,38347247,False,False,39.63002,-106.03987,Dillon,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,7,1.0,nightly,0.9,85.0,85.0, ,10010429,False,airbnb_rawdata_dillon_20200301.json
28,1 shared bath,1.0,1 bed,Studio,0,1,Dillon,2 guests,38356477,False,True,39.59548,-106.01963,Dillon,2,67,Private room in tiny house,private_room,Private room,Private room,0,"Dillon, CO, United States",7,124,0.7,nightly,0.9,50.0,50.0, ,412934,True,airbnb_rawdata_summitcove_20200229.json
27,1 bath,1.0,3 beds,2 bedrooms,2,3,Frisco,5 guests,38775120,False,True,39.57647,-106.1003,Frisco,5,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Frisco, CO, United States",1,90,1.0,nightly,1.0,150.0,150.0, ,295198560,True,airbnb_rawdata_frisco_20200301.json
30,1 bath,1.0,1 bed,Studio,0,1,Frisco,4 guests,38882178,False,True,39.5757,-106.10085,Frisco,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",2,18,0.8,nightly,0.9,104.0,104.0, ,133030781,True,airbnb_rawdata_frisco_20200303.json
34,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,4 guests,38927737,False,False,39.63393,-106.04663000000001,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,1125,0.85,nightly,0.85,63.0,63.0, ,86534103,False,airbnb_rawdata_dillon_20200302.json
47,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,38977413,False,False,39.61835,-106.10646000000001,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,14,0.85,nightly,0.9,65.0,65.0, ,57666968,False,airbnb_rawdata_silverthorne_20200302.json
37,1 bath,1.0,1 bed,1 bedroom,1,1,Blue River,2 guests,38994464,False,False,39.40737,-106.04566000000001,Blue River,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Blue River, CO, United States",3,14,1.0,nightly,1.0,120.0,120.0, ,77275645,False,airbnb_rawdata_blueriver_20200301.json
49,3.5 baths,3.5,6 beds,3 bedrooms,3,6,Silverthorne,10 guests,39132421,False,False,39.61936,-106.09138,Silverthorne,10,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Silverthorne, CO, United States",2,30,0.9,nightly,0.95,99.0,99.0, ,293479800,False,airbnb_rawdata_wildernest_20200304.json
34,1 private bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,39197824,False,True,39.641659999999995,-106.03505,Dillon,2,2,Private room in house,private_room,Private room,Private room,0,"Dillon, CO, United States",1,29,1.0,nightly,1.0,60.0,60.0, ,114023743,True,airbnb_rawdata_silverthorne_20200302.json
45,1 bath,1.0,2 beds,1 bedroom,1,2,Frisco,4 guests,39200816,False,False,39.56882,-106.09465,Frisco,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",2,28,1.0,nightly,1.0,119.0,119.0, ,188510745,False,airbnb_rawdata_frisco_20200303.json
44,4.5 baths,4.5,8 beds,5 bedrooms,5,8,Dillon,13 guests,39272198,False,True,39.58767,-106.00576000000001,Dillon,13,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",2,1125,0.7,nightly,0.98,295.0,295.0, ,255227721,True,airbnb_rawdata_summitcove_20200303.json
43,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,39412867,False,False,39.60207,-106.00828,Dillon,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,28,1.0,nightly,1.0,152.0,152.0, ,188510745,False,airbnb_rawdata_summitcove_20200229.json
11,1 bath,1.0,3 beds,Studio,0,3,Frisco,5 guests,39506637,False,True,39.499829999999996,-106.15612,Frisco,5,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,1125,1.0,nightly,1.0,80.0,80.0, ,271657849,True,airbnb_rawdata_coppermountain_20200304.json
46,1 private bath,1.0,1 bed,1 bedroom,1,1,Breckenridge,2 guests,39561561,False,True,39.4276,-106.0406,Breckenridge,2,22,Private room in chalet,private_room,Private room,Private room,0,"Breckenridge, CO, United States",1,1125,1.0,nightly,0.8,70.0,70.0, ,18285401,True,airbnb_rawdata_blueriver_20200301.json
31,1.5 baths,1.5,4 beds,2 bedrooms,2,4,Dillon,6 guests,39563238,False,False,39.598279999999995,-106.01115,Dillon,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,5,1.0,nightly,1.0,135.0,135.0, ,89026662,False,airbnb_rawdata_summitcove_20200302.json
49,2 baths,2.0,2 beds,2 bedrooms,2,2,Dillon,4 guests,39585302,False,False,39.62827,-106.04355,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",3,1125,0.9,nightly,0.9,119.0,119.0, ,304157463,False,airbnb_rawdata_dillon_20200303.json
34,2.5 baths,2.5,3 beds,2 bedrooms,2,3,Keystone,4 guests,39625939,False,False,39.60856,-105.92733,Keystone,4,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,108.0,108.0, ,28055699,False,airbnb_rawdata_montezuma_20200304.json
17,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,7 guests,39696096,False,False,39.61943,-106.10538999999999,Silverthorne,7,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,28,0.9,nightly,0.9,65.0,65.0, ,165809955,False,airbnb_rawdata_wildernest_20200229.json
5,1 private bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,39891978,False,True,39.64291,-106.07433,Silverthorne,2,2,Private room in house,private_room,Private room,Private room,0,"Silverthorne, CO, United States",1,7,1.0,nightly,0.9,47.0,47.0, ,51837114,True,airbnb_rawdata_silverthorne_20200303.json
27,1 private bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,39893559,False,True,39.641,-106.07441999999999,Silverthorne,2,2,Private room in house,private_room,Private room,Private room,0,"Silverthorne, CO, United States",1,7,1.0,nightly,1.0,47.0,47.0, ,51837114,True,airbnb_rawdata_silverthorne_20200304.json
25,1 bath,1.0,1 bed,1 bedroom,1,1,Breckenridge,4 guests,39897396,False,False,39.48563,-106.06746000000001,Breckenridge,4,47,Entire serviced apartment,entire_home,Entire home/apt,Entire apartment,0,"Breckenridge, CO, United States",3,5,1.0,nightly,1.0,75.0,75.0, ,38965264,False,airbnb_rawdata_blueriver_20200303.json
37,1.5 baths,1.5,4 beds,3 bedrooms,3,4,Dillon,8 guests,39968952,False,False,39.59494,-106.00395,Dillon,8,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",2,28,1.0,nightly,1.0,183.0,183.0, ,188510745,False,airbnb_rawdata_summitcove_20200227.json
49,4.5 baths,4.5,10 beds,5 bedrooms,5,10,Breckenridge,10 guests,40004336,False,True,39.45523,-106.04266000000001,Breckenridge,10,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Breckenridge, CO, United States",4,1125,1.0,nightly,1.0,400.0,400.0, ,608092,True,airbnb_rawdata_blueriver_20200303.json
42,4 baths,4.0,16 beds,5 bedrooms,5,16,Dillon,16+ guests,40070785,False,False,39.587990000000005,-106.0035,Dillon,18,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",1,365,1.0,nightly,1.0,561.0,561.0, ,157444924,False,airbnb_rawdata_summitcove_20200302.json
43,1 bath,1.0,2 beds,1 bedroom,1,2,Frisco,4 guests,40090917,False,True,39.59155,-106.09147,Frisco,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,30,1.0,nightly,1.0,110.0,110.0, ,9615270,True,airbnb_rawdata_frisco_20200303.json
37,1 private bath,1.0,2 beds,1 bedroom,1,2,Dillon,2 guests,40115751,False,False,39.59717,-106.00516999999999,Dillon,2,2,Private room in house,private_room,Private room,Private room,0,"Dillon, CO, United States",1,5,1.0,nightly,1.0,85.0,85.0, ,298985390,False,airbnb_rawdata_silverthorne_20200227.json
46,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,40218818,False,False,39.6176,-106.0975,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,1.0,nightly,1.0,109.0,109.0, ,121237060,False,airbnb_rawdata_wildernest_20200304.json
42,1 shared bath,1.0,1 bed,1 bedroom,1,1,Dillon,1 guest,40239355,False,True,39.595729999999996,-106.01973999999998,Dillon,1,2,Private room in house,private_room,Private room,Private room,0,"Dillon, CO, United States",2,3,0.7,nightly,0.88,45.0,45.0, ,412934,True,airbnb_rawdata_summitcove_20200301.json
8,1 bath,1.0,2 beds,Studio,0,2,Frisco,4 guests,40260264,False,True,39.500690000000006,-106.15383999999999,Frisco,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,1125,1.0,nightly,1.0,80.0,80.0, ,271657849,True,airbnb_rawdata_coppermountain_20200304.json
9,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,40264220,False,False,39.60682,-105.94536000000001,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,0.8,nightly,0.9,100.0,100.0, ,311016849,False,airbnb_rawdata_montezuma_20200303.json
43,1.5 shared baths,1.5,2 beds,1 bedroom,1,2,Breckenridge,2 guests,40290028,False,True,39.49756,-106.06607,Breckenridge,2,2,Private room in house,private_room,Private room,Private room,0,"Breckenridge, CO, United States",1,60,0.95,nightly,0.97,79.0,79.0, ,10554668,True,airbnb_rawdata_coppermountain_20200227.json
17,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,40393426,False,False,39.63388,-106.04462,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,30,0.75,nightly,0.8,75.0,75.0, ,215060826,False,airbnb_rawdata_dillon_20200227.json
38,1 bath,1.0,3 beds,2 bedrooms,2,3,Dillon,4 guests,40502498,False,True,39.59776,-106.00823999999999,Dillon,4,53,Entire guest suite,entire_home,Entire home/apt,Entire guest suite,0,"Dillon, CO, United States",3,14,1.0,nightly,0.95,175.0,175.0, ,98428157,True,airbnb_rawdata_summitcove_20200303.json
15,1 bath,1.0,1 bed,1 bedroom,1,1,Keystone,4 guests,40509830,False,True,39.60467,-105.94872,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,0.74,nightly,0.8,79.0,79.0, ,186966466,True,airbnb_rawdata_montezuma_20200227.json
29,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,40541974,False,True,39.6077,-105.94331000000001,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,0.85,nightly,0.9,115.0,115.0, ,112128204,True,airbnb_rawdata_montezuma_20200302.json
